Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,Onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,MA_battery,CT_battery,ME_battery,Total
t1529,-0.0,1536.70409046427,8838.30221915,-0.0,-0.0,4199.373117715312,0.0,0.0,-0.0,14574.379427329583
t1530,248.6351677752877,510.06190913607276,9033.30221915,-0.0,-0.0,5518.307694,261.9128362386399,0.0,-0.0,15572.2198263
t1531,531.271726015572,-0.0,9253.30221915,-0.0,-0.0,5623.307693999999,1259.338187134428,0.0,-0.0,16667.2198263
t1532,375.27172601557135,-0.0,9208.30221915,-0.0,-0.0,5601.307694,1259.338187134428,0.0,-0.0,16444.2198263
t1533,248.6351677752877,-0.0,9092.302219150002,-0.0,-0.0,5545.307694,975.9747453747115,0.0,-0.0,15862.219826300003
t1534,248.6351677752877,-0.0,8894.30221915,-0.0,-0.0,5451.307693999999,282.9747453747119,0.0,-0.0,14877.2198263
t1535,248.6351677752877,-0.0,8632.30221915,-0.0,-0.0,5327.307694,0.0,0.0,-0.0,14208.245080925288
t1536,-0.0,-0.0,8408.30221915,-0.0,-0.0,5219.307693999999,0.0,0.0,-0.0,13627.60991315
t1537,-0.0,-0.0,8267.30221915,-0.0,-0.0,3457.940840411719,0.0,0.0,-0.0,11725.243059561719
t1538,-0.0,-0.0,8205.30221915,-0.0,-0.0,4489.9484457427525,0.0,0.0,-0.0,12695.250664892752
t1539,-0.0,-0.0,8181.30221915,-0.0,-0.0,3109.9663213226822,0.0,0.0,-0.0,11291.268540472684
t1540,-0.0,-0.0,8192.30221915,-0.0,-0.0,3151.6808817452907,0.0,0.0,-0.0,11343.983100895291
t1541,-0.0,-0.0,8268.30221915,-0.0,-0.0,4542.8162747258375,0.0,0.0,-0.0,12811.118493875838
t1542,-0.0,-0.0,8491.30221915,-0.0,-0.0,4360.442831802213,0.0,0.0,-0.0,12851.745050952213
t1543,-0.0,-0.0,8829.30221915,-0.0,-0.0,5420.307694,305.6099131500005,0.0,-0.0,14555.219826300003
t1544,-0.0,635.5403979650747,9008.302219150002,-0.0,-0.0,5506.307694,299.0695151849254,0.0,-0.0,15449.219826300003
t1545,-0.0,1645.886671653142,9025.30221915,-0.0,-0.0,4846.0442611340995,0.0,0.0,-0.0,15517.233151937242
t1546,-0.0,2401.6093884641764,8992.30221915,-0.0,-0.0,3943.038655642514,0.0,0.0,-0.0,15336.950263256691
t1547,-0.0,2995.1878242559155,8978.30221915,-0.0,-0.0,3279.6858954324002,0.0,0.0,-0.0,15253.175938838316
t1548,-0.0,3090.1114862596733,8954.30221915,-0.0,-0.0,3085.2107954415274,0.0,0.0,0.0,15129.624500851201
t1549,-0.0,3085.630111658638,8899.30221915,-0.0,-0.0,2868.9899803817407,0.0,0.0,0.0,14853.92231119038
t1550,-0.0,3081.556134748605,8865.30221915,-0.0,-0.0,2734.762953179259,0.0,0.0,0.0,14681.621307077865
t1551,-0.0,2940.5965336614795,8816.302219150002,-0.0,-0.0,2681.563846956,0.0,0.0,0.0,14438.462599767481
t1552,-0.0,2320.1298502635254,8780.30221915,-0.0,-0.0,4449.682707800188,0.0,0.0,0.0,15550.114777213714
t1553,-0.0,1526.9265458801922,8832.30221915,-0.0,-0.0,4188.98745559892,0.0,0.0,0.0,14548.216220629114
t1554,176.56316777528772,511.69149990008566,8996.30221915,-0.0,-0.0,5500.307694,204.35524547462688,0.0,0.0,15389.219826300003
t1555,377.271726015572,-0.0,9209.30221915,-0.0,-0.0,5602.307693999999,1259.338187134428,0.0,0.0,16448.2198263
t1556,264.2717260155725,-0.0,9177.30221915,-0.0,-0.0,5586.307693999999,1259.338187134428,0.0,0.0,16287.219826300001
t1557,176.56316777528772,-0.0,9066.302219150002,-0.0,-0.0,5533.307693999999,959.0467453747129,0.0,0.0,15735.219826300003
t1558,176.56316777528772,-0.0,8862.30221915,-0.0,-0.0,5436.307694,246.04674537471192,0.0,-0.0,14721.2198263
t1559,176.56316777528772,-0.0,8589.30221915,-0.0,-0.0,4579.203101071224,0.0,0.0,-0.0,13345.068487996512
t1560,-0.0,-0.0,8345.302219150002,-0.0,-0.0,3774.3794391837987,0.0,0.0,0.0,12119.6816583338
t1561,-0.0,-0.0,8195.30221915,-0.0,-0.0,3164.919068552828,0.0,0.0,0.0,11360.221287702829
t1562,-0.0,-0.0,8119.30221915,-0.0,-0.0,2855.5995631845153,0.0,-0.0,0.0,10974.901782334517
t1563,-0.0,-0.0,8078.30221915,-0.0,-0.0,3977.135533863907,0.0,-0.0,0.0,12055.437753013906
t1564,0.0,-0.0,8080.302219150001,-0.0,-0.0,2696.880263798475,0.0,-0.0,0.0,10777.182482948476
t1565,-0.0,-0.0,8139.30221915,-0.0,-0.0,2941.06838183099,0.0,-0.0,0.0,11080.37060098099
t1566,-0.0,-0.0,8355.30221915,-0.0,-0.0,3810.9947551032687,0.0,-0.0,0.0,12166.29697425327
t1567,-0.0,-0.0,8678.30221915,-0.0,-0.0,5120.483559514829,0.0,-0.0,-0.0,13798.78577866483
t1568,-0.0,577.2825281516094,8839.30221915,-0.0,-0.0,5184.957236682476,0.0,-0.0,-0.0,14601.541983984085
t1569,-0.0,1526.1117504981855,8845.302219150002,-0.0,-0.0,4238.671926500503,0.0,-0.0,-0.0,14610.08589614869
t1570,-0.0,2261.0571850680544,8826.302219150002,-0.0,-0.0,3409.769058889498,0.0,-0.0,-0.0,14497.128463107554
t1571,0.0,2806.1552956304063,8808.30221915,-0.0,-0.0,2785.680264961013,0.0,-0.0,0.0,14400.137779741419
t1572,-0.0,2913.3008883642615,8774.30221915,-0.0,-0.0,2612.8338469560003,0.0,-0.0,0.0,14300.436954470262
t1573,-0.0,2929.596796004392,8732.30221915,-0.0,-0.0,2612.8338469560003,0.0,0.0,0.0,14274.732862110393
t1574,-0.0,2920.6340468023204,8708.30221915,-0.0,-0.0,2612.8338469560003,0.0,0.0,0.0,14241.770112908322
t1575,0.0,2816.3402379054883,8658.30221915,-0.0,-0.0,2612.8338469560003,0.0,0.0,0.0,14087.476304011489
t1576,-0.0,2222.761802113748,8633.302219150002,-0.0,-0.0,2671.4662529719117,0.0,0.0,0.0,13527.530274235662
t1577,-0.0,1399.4110685961741,8670.30221915,-0.0,-0.0,3661.7597993633653,0.0,0.0,0.0,13731.473087109538
t1578,-0.0,437.5451201374937,8823.30221915,-0.0,-0.0,5261.3368912864835,0.0,0.0,-0.0,14522.184230573977
t1579,-0.0,-0.0,9021.30221915,-0.0,-0.0,5512.307694,980.6099131499994,0.0,-0.0,15514.219826300001
t1580,-0.0,-0.0,8975.30221915,-0.0,-0.0,5490.307694,816.6099131499998,0.0,-0.0,15282.219826300001
t1581,-0.0,-0.0,8857.30221915,-0.0,-0.0,5433.307694,405.6099131500002,0.0,-0.0,14696.219826300001
t1582,-0.0,-0.0,8654.30221915,-0.0,-0.0,5023.816251862073,0.0,0.0,-0.0,13678.118471012072
t1583,-0.0,-0.0,8389.30221915,-0.0,-0.0,3951.4163209798876,0.0,0.0,-0.0,12340.718540129888
t1584,-0.0,-0.0,8147.302219150001,-0.0,-0.0,2968.544755446062,0.0,0.0,-0.0,11115.846974596063
t1585,-0.0,-0.0,8000.30221915,-0.0,-0.0,2417.3148419120034,0.0,0.0,-0.0,10417.617061062003
t1586,-0.0,-0.0,7920.30221915,-0.0,-0.0,2417.3148419120034,0.0,0.0,-0.0,10337.617061062003
t1587,-0.0,-0.0,7879.30221915,-0.0,-0.0,2417.3148419120034,0.0,0.0,-0.0,10296.617061062003
t1588,-0.0,-0.0,7870.302219150001,-0.0,-0.0,2417.3148419120034,0.0,0.0,0.0,10287.617061062005
t1589,-0.0,-0.0,7929.302219150001,-0.0,-0.0,2417.3148419120034,0.0,0.0,0.0,10346.617061062005
t1590,-0.0,-0.0,8134.302219150001,-0.0,-0.0,2915.6317060171727,0.0,-0.0,-0.0,11049.933925167174
t1591,-0.0,-0.0,8441.302219150002,-0.0,-0.0,4163.048669794818,0.0,-0.0,-0.0,12604.35088894482
t1592,-0.0,487.6550361308938,8632.30221915,-0.0,-0.0,4439.993131831156,0.0,-0.0,-0.0,13559.95038711205
t1593,-0.0,1258.0440698180453,8675.30221915,-0.0,-0.0,3825.250360062372,0.0,-0.0,-0.0,13758.596649030416
t1594,-0.0,2143.726650059117,8690.30221915,-0.0,-0.0,2980.0002482301466,0.0,-0.0,-0.0,13814.029117439264
t1595,-0.0,2836.3027247646473,8700.30221915,-0.0,-0.0,2417.3148419120034,0.0,-0.0,0.0,13953.919785826653
t1596,-0.0,2868.487142353904,8696.30221915,-0.0,-0.0,2417.3148419120034,0.0,-0.0,0.0,13982.104203415907
t1597,-0.0,2938.9669428974676,8671.30221915,-0.0,-0.0,2417.3148419120034,0.0,-0.0,0.0,14027.584003959473
t1598,-0.0,2925.9302167853625,8658.30221915,-0.0,-0.0,2417.3148419120034,0.0,-0.0,0.0,14001.547277847367
t1599,-0.0,2769.896901131117,8627.302219150002,-0.0,-0.0,2417.3148419120034,0.0,-0.0,0.0,13814.513962193123
t1600,-0.0,2038.2106480892746,8609.30221915,-0.0,-0.0,2760.993387960024,0.0,-0.0,-0.0,13408.5062551993
t1601,0.0,1044.160282041337,8641.30221915,-0.0,-0.0,3909.077033415755,0.0,-0.0,-0.0,13594.539534607093
t1602,-0.0,233.43887694486392,8785.30221915,-0.0,-0.0,5099.8203415865055,210.82958918202087,-0.0,0.0,14329.39102686339
t1603,-0.0,-0.0,8940.30221915,-0.0,-0.0,5099.8203415865055,1059.8282344949555,-0.0,0.0,15099.95079523146
t1604,-0.0,-0.0,8885.30221915,-0.0,-0.0,5099.8203415865055,840.3342618250917,-0.0,0.0,14825.456822561597
t1605,-0.0,-0.0,8761.302219150002,-0.0,-0.0,5099.8203415865055,347.5020172023342,-0.0,0.0,14208.624577938843
t1606,-0.0,-0.0,8561.30221915,-0.0,-0.0,4643.3058124560785,0.0,-0.0,0.0,13204.60803160608
t1607,-0.0,-0.0,8295.30221915,-0.0,-0.0,3567.826485971381,0.0,-0.0,0.0,11863.12870512138
t1608,-0.0,-0.0,8063.302219150001,-0.0,-0.0,2629.7290275620494,0.0,-0.0,0.0,10693.031246712051
t1609,-0.0,-0.0,7912.30221915,-0.0,-0.0,2417.3148419120034,0.0,0.0,0.0,10329.617061062003
t1610,-0.0,-0.0,7834.30221915,-0.0,-0.0,2417.3148419120034,0.0,0.0,0.0,10251.617061062003
t1611,-0.0,-0.0,7794.302219150001,-0.0,-0.0,2417.3148419120034,0.0,0.0,0.0,10211.617061062005
t1612,-0.0,-0.0,7786.30221915,-0.0,-0.0,2417.3148419120034,0.0,0.0,0.0,10203.617061062003
t1613,-0.0,-0.0,7846.302219150001,-0.0,-0.0,2417.3148419120034,0.0,0.0,0.0,10263.617061062005
t1614,-0.0,-0.0,8050.3022191499995,-0.0,-0.0,2579.8556759344156,0.0,0.0,0.0,10630.157895084416
t1615,-0.0,-0.0,8400.30221915,-0.0,-0.0,3993.1308814024965,0.0,0.0,0.0,12393.433100552496
t1616,-0.0,277.03042988221205,8633.302219150002,-0.0,-0.0,4655.818253859713,0.0,0.0,0.0,13566.150902891928
t1617,-0.0,860.4239233988703,8707.30221915,-0.0,-0.0,4361.025603927121,0.0,0.0,0.0,13928.751746475991
t1618,-0.0,1452.3727684265968,8734.30221915,-0.0,-0.0,3866.1731728559685,0.0,0.0,0.0,14052.848160432564
t1619,-0.0,2714.0834174636716,8746.30221915,-0.0,-0.0,2631.312155053089,0.0,-0.0,0.0,14091.69779166676
t1620,-0.0,2080.987405644616,8731.30221915,-0.0,-0.0,3214.9224349654573,0.0,-0.0,0.0,14027.212059760073
t1621,-0.0,2283.871455764236,8691.302219150002,-0.0,-0.0,2847.2325134080756,0.0,0.0,0.0,13822.406188322315
t1622,-0.0,2493.6812666309115,8666.30221915,-0.0,-0.0,2530.5115051994553,0.0,0.0,0.0,13690.494990980365
t1623,-0.0,2440.7195668004883,8628.30221915,-0.0,-0.0,2427.8249860614933,0.0,0.0,0.0,13496.84677201198
t1624,-0.0,1967.3234498547085,8614.30221915,-0.0,-0.0,2853.6448993594504,0.0,-0.0,0.0,13435.270568364158
t1625,-0.0,1408.7812154892488,8646.30221915,-0.0,-0.0,3556.5562066036123,0.0,-0.0,0.0,13611.639641242862
t1626,-0.0,513.7284883551018,8761.302219150002,-0.0,-0.0,4932.334155527334,0.0,-0.0,0.0,14207.364863032439
t1627,-0.0,-0.0,8930.30221915,-0.0,-0.0,5099.8203415865055,1019.9255474430586,-0.0,0.0,15050.048108179564
t1628,-0.0,-0.0,8879.30221915,-0.0,-0.0,5099.8203415865055,818.3926495939539,-0.0,0.0,14797.515210330459
t1629,-0.0,-0.0,8782.30221915,-0.0,-0.0,5099.8203415865055,431.3073913061265,-0.0,0.0,14313.429952042632
t1630,-0.0,-0.0,8636.302219150002,-0.0,-0.0,4950.565771122508,0.0,-0.0,0.0,13586.867990272509
t1631,0.0,-0.0,8431.30221915,-0.0,-0.0,4122.353958272836,0.0,-0.0,0.0,12553.656177422836
t1632,-0.0,-0.0,8223.302219150002,-0.0,-0.0,3275.824563013118,0.0,-0.0,0.0,11499.12678216312
t1633,-0.0,-0.0,8077.30221915,-0.0,-0.0,2688.741321494079,0.0,-0.0,0.0,10766.04354064408
t1634,-0.0,-0.0,8004.30221915,-0.0,-0.0,2389.600456231419,0.0,-0.0,0.0,10393.90267538142
t1635,0.0,-0.0,7967.302219150001,-0.0,-0.0,2389.600456231419,0.0,-0.0,0.0,10356.90267538142
t1636,-0.0,-0.0,7959.30221915,-0.0,-0.0,2389.600456231419,0.0,-0.0,0.0,10348.90267538142
t1637,-0.0,-0.0,7988.30221915,-0.0,-0.0,2389.600456231419,0.0,-0.0,0.0,10377.90267538142
t1638,-0.0,-0.0,8074.30221915,-0.0,-0.0,2673.4832857859146,0.0,-0.0,0.0,10747.785504935915
t1639,-0.0,-0.0,8194.302219150002,-0.0,-0.0,3160.839672950315,0.0,-0.0,0.0,11355.141892100317
t1640,-0.0,634.318204892065,8372.30221915,-0.0,-0.0,3235.316663034687,0.0,-0.0,0.0,12241.937087076753
t1641,-0.0,1577.8512572555987,8541.30221915,-0.0,-0.0,2956.806066047322,0.0,-0.0,0.0,13075.959542452922
t1642,-0.0,2125.393753963971,8646.30221915,-0.0,-0.0,2824.699848163277,0.0,-0.0,0.0,13596.395821277249
t1643,-0.0,2254.131424320999,8669.302219150002,-0.0,-0.0,2783.974939729863,0.0,0.0,0.0,13707.408583200864
t1644,0.0,2244.3538797369206,8648.30221915,-0.0,-0.0,2711.5174369795577,0.0,0.0,0.0,13604.173535866477
t1645,-0.0,2285.093648837246,8600.30221915,-0.0,-0.0,2474.6145640446134,0.0,0.0,0.0,13360.01043203186
t1646,-0.0,2230.909755933813,8540.302219150002,-0.0,-0.0,2389.600456231419,0.0,0.0,0.0,13160.812431315235
t1647,-0.0,2201.984519872582,8489.30221915,-0.0,-0.0,2389.600456231419,0.0,0.0,0.0,13080.887195254001
t1648,-0.0,1900.1028308391717,8470.302219150002,-0.0,-0.0,2389.600456231419,0.0,0.0,0.0,12760.005506220594
t1649,-0.0,1309.7835765754583,8509.30221915,-0.0,-0.0,3100.9715186125295,0.0,0.0,0.0,12920.057314337988
t1650,-0.0,495.39559225995555,8636.302219150002,-0.0,-0.0,4441.277574278335,0.0,0.0,0.0,13572.975385688293
t1651,-0.0,-0.0,8834.30221915,-0.0,-0.0,5041.351173484006,696.1520332438677,-0.0,-0.0,14571.805425877872
t1652,-0.0,-0.0,8796.30221915,-0.0,-0.0,5041.351173484006,544.5023598570399,-0.0,-0.0,14382.155752491046
t1653,-0.0,-0.0,8716.30221915,-0.0,-0.0,5041.351173484006,232.22247567300553,0.0,-0.0,13989.87586830701
t1654,-0.0,-0.0,8588.30221915,-0.0,-0.0,4757.251004717627,0.0,0.0,0.0,13345.553223867628
t1655,-0.0,-0.0,8411.30221915,-0.0,-0.0,4039.944686328247,0.0,0.0,0.0,12451.246905478247
t1656,-0.0,-0.0,8237.30221915,-0.0,-0.0,3334.8368569451477,0.0,0.0,0.0,11572.139076095147
t1657,-0.0,-0.0,8104.302219150002,-0.0,-0.0,2796.5872692524854,0.0,0.0,-0.0,10900.889488402488
t1658,-0.0,-0.0,8064.302219150001,-0.0,-0.0,2634.828272065189,0.0,0.0,-0.0,10699.13049121519
t1659,-0.0,-0.0,8025.302219150001,-0.0,-0.0,2474.049425977265,0.0,-0.0,-0.0,10499.351645127266
t1660,-0.0,-0.0,7984.30221915,-0.0,-0.0,2308.211033187456,0.0,-0.0,-0.0,10292.513252337456
t1661,-0.0,-0.0,7974.302219150001,-0.0,-0.0,2272.5957172679873,0.0,-0.0,-0.0,10246.897936417989
t1662,-0.0,-0.0,8006.302219150001,-0.0,-0.0,2400.7989452376983,0.0,-0.0,-0.0,10407.1011643877
t1663,-0.0,-0.0,8081.30221915,-0.0,-0.0,2705.0192061028706,0.0,-0.0,-0.0,10786.32142525287
t1664,-0.0,665.6878270993154,8166.302219150001,-0.0,-0.0,2370.0133309606967,0.0,-0.0,-0.0,11202.003377210014
t1665,-0.0,1603.5173117888037,8294.302219150002,-0.0,-0.0,2157.4944901757394,0.0,-0.0,0.0,12055.314021114546
t1666,-0.0,2327.8704063925875,8410.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,0.0,12895.667115718326
t1667,-0.0,2892.5236061230958,8338.895288054915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,0.0,13388.91338435375
t1668,-0.0,2982.558495834815,8486.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,-0.0,13626.355205160555
t1669,-0.0,2981.7437004528083,8468.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,-0.0,13607.540409778549
t1670,-0.0,2956.0776459196036,8417.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,-0.0,13530.874355245343
t1671,-0.0,2817.5624309784976,7149.3086513129465,-0.0,-0.0,2157.4944901757394,0.0,-0.0,-0.0,12124.365572467183
t1672,-0.0,2238.242914371872,8317.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,0.0,12713.03962369761
t1673,-0.0,1465.0020968476977,8328.30221915,-0.0,-0.0,2208.0680294569775,-0.0,-0.0,-0.0,12001.372345454676
t1674,-0.0,510.06190913607276,8397.30221915,-0.0,-0.0,3464.8058618134432,0.0,-0.0,0.0,12372.169990099517
t1675,-0.0,-0.0,8518.30221915,-0.0,-0.0,4472.36817516313,0.0,-0.0,0.0,12990.67039431313
t1676,-0.0,-0.0,8732.30221915,-0.0,-0.0,4551.676139611264,775.2309271866467,-0.0,0.0,14059.209285947913
t1677,0.0,-0.0,8690.30221915,-0.0,-0.0,4551.676139611264,602.6396415686754,0.0,0.0,13844.618000329941
t1678,-0.0,-0.0,8522.30221915,-0.0,-0.0,4489.646059771922,0.0,0.0,0.0,13011.948278921922
t1679,-0.0,-0.0,8307.30221915,-0.0,-0.0,3616.679988698387,0.0,0.0,0.0,11923.982207848388
t1680,-0.0,-0.0,8081.30221915,-0.0,-0.0,2706.039055003499,0.0,0.0,0.0,10787.3412741535
t1681,-0.0,-0.0,7940.30221915,-0.0,-0.0,2157.4944901757394,0.0,0.0,0.0,10097.79670932574
t1682,0.0,-0.0,7858.30221915,-0.0,-0.0,2157.4944901757394,0.0,0.0,0.0,10015.79670932574
t1683,-0.0,-0.0,7827.30221915,-0.0,-0.0,2157.4944901757394,0.0,0.0,0.0,9984.79670932574
t1684,-0.0,-0.0,7832.30221915,-0.0,-0.0,2157.4944901757394,0.0,0.0,0.0,9989.79670932574
t1685,-0.0,-0.0,7888.30221915,-0.0,-0.0,2157.4944901757394,0.0,0.0,0.0,10045.79670932574
t1686,-0.0,-0.0,8090.30221915,-0.0,-0.0,2743.674219823596,0.0,0.0,0.0,10833.976438973597
t1687,-0.0,-0.0,8473.302219150002,-0.0,-0.0,4292.2518977645295,0.0,0.0,0.0,12765.554116914533
t1688,-0.0,684.0207231944617,8695.30221915,-0.0,-0.0,4491.05686209522,0.0,0.0,0.0,13870.379804439683
t1689,-0.0,1613.2948563728817,8725.30221915,-0.0,-0.0,3664.4217935570846,0.0,0.0,0.0,14003.018869079968
t1690,-0.0,2293.649000348314,8714.30221915,-0.0,-0.0,2926.8091095621494,0.0,0.0,0.0,13934.760329060464
t1691,0.0,2732.008915867814,8723.302219150002,-0.0,-0.0,2518.4032453609157,0.0,0.0,0.0,13973.714380378731
t1692,-0.0,2712.046429008655,8717.302219150002,-0.0,-0.0,2513.3252898242135,0.0,0.0,0.0,13942.67393798287
t1693,-0.0,2816.3402379054883,8688.302219150002,-0.0,-0.0,2290.976473415666,0.0,0.0,0.0,13795.618930471155
t1694,-0.0,2900.264162252158,8671.30221915,-0.0,-0.0,2157.4944901757394,0.0,0.0,0.0,13729.060871577896
t1695,-0.0,2678.6398183463884,8629.30221915,-0.0,-0.0,2188.241825787147,0.0,0.0,-0.0,13496.183863283535
t1696,-0.0,1933.5094415014387,8590.30221915,-0.0,-0.0,2791.4627709516053,0.0,0.0,0.0,13315.274431603044
t1697,-0.0,1030.3087605472267,8580.30221915,-0.0,-0.0,3669.8565831460114,0.0,0.0,0.0,13280.467562843238
t1698,-0.0,246.47560305696803,8614.30221915,-0.0,-0.0,4551.676139611264,56.86469173805264,0.0,0.0,13469.318653556284
t1699,-0.0,-0.0,8704.30221915,-0.0,-0.0,4551.676139611264,659.503403441331,0.0,0.0,13915.481762202597
t1700,-0.0,-0.0,8849.30221915,-0.0,-0.0,4551.676139611264,1237.141022167882,0.0,0.0,14638.119380929147
t1701,-0.0,-0.0,8762.302219150002,-0.0,-0.0,4551.676139611264,890.9584509319508,0.0,0.0,14204.936809693216
t1702,-0.0,-0.0,8557.30221915,-0.0,-0.0,4551.676139611264,79.84632212515841,0.0,0.0,13188.824680886424
t1703,-0.0,-0.0,8294.302219150002,-0.0,-0.0,3566.806637070754,0.0,-0.0,0.0,11861.108856220755
t1704,-0.0,-0.0,8050.3022191499995,-0.0,-0.0,2580.8755248350435,0.0,-0.0,-0.0,10631.177743985043
t1705,-0.0,-0.0,7884.302219150001,-0.0,-0.0,2157.4944901757394,0.0,-0.0,0.0,10041.796709325741
t1706,-0.0,-0.0,7789.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,0.0,9946.79670932574
t1707,-0.0,-0.0,7744.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,0.0,9901.79670932574
t1708,-0.0,-0.0,7734.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,0.0,9891.79670932574
t1709,-0.0,-0.0,7781.30221915,-0.0,-0.0,2157.4944901757394,0.0,0.0,0.0,9938.79670932574
t1710,-0.0,-0.0,7962.30221915,-0.0,-0.0,2221.722365640355,0.0,0.0,-0.0,10184.024584790355
t1711,-0.0,-0.0,8332.30221915,-0.0,-0.0,3719.426691953654,0.0,0.0,0.0,12051.728911103655
t1712,-0.0,87.99790125670263,8581.30221915,-0.0,-0.0,4551.676139611264,81.65379497224912,-0.0,-0.0,13302.630054990217
t1713,-0.0,558.9496320564631,8648.30221915,-0.0,-0.0,4430.375106090286,0.0,-0.0,-0.0,13637.62695729675
t1714,-0.0,1412.8551923992813,8674.30221915,-0.0,-0.0,3663.3068601910227,0.0,-0.0,-0.0,13750.464271740304
t1715,-0.0,1610.0356748448557,8692.30221915,-0.0,-0.0,3537.502740484421,0.0,-0.0,-0.0,13839.840634479277
t1716,0.0,1854.0668917558044,8696.30221915,-0.0,-0.0,3302.8659590064062,0.0,-0.0,-0.0,13853.23506991221
t1717,-0.0,2075.691235661574,8681.30221915,-0.0,-0.0,3013.7707748877847,0.0,-0.0,-0.0,13770.764229699358
t1718,-0.0,2267.9829458151094,8676.30221915,-0.0,-0.0,2798.3248543771415,0.0,0.0,-0.0,13742.61001934225
t1719,-0.0,2318.5002594995126,8648.30221915,-0.0,-0.0,2632.859635291873,0.0,0.0,-0.0,13599.662113941387
t1720,-0.0,1997.8782766799527,8620.30221915,-0.0,-0.0,2850.959966427919,0.0,0.0,-0.0,13469.140462257872
t1721,-0.0,1257.6366721270417,8623.30221915,-0.0,-0.0,3613.03349533473,0.0,0.0,-0.0,13493.972386611773
t1722,-0.0,421.2492124973636,8652.30221915,-0.0,-0.0,4551.676139611264,34.72129309486238,0.0,-0.0,13659.94886435349
t1723,-0.0,-0.0,8695.30221915,-0.0,-0.0,4551.676139611264,624.5812537998141,0.0,-0.0,13871.55961256108
t1724,-0.0,-0.0,8828.30221915,-0.0,-0.0,4551.676139611264,1155.3356480640896,0.0,-0.0,14535.314006825356
t1725,-0.0,-0.0,8749.302219150002,-0.0,-0.0,4551.676139611264,840.0752264696756,0.0,-0.0,14141.05358523094
t1726,-0.0,-0.0,8548.30221915,-0.0,-0.0,4551.676139611264,42.94363507326171,0.0,-0.0,13142.921993834527
t1727,-0.0,-0.0,8277.30221915,-0.0,-0.0,3499.6554008343282,0.0,0.0,0.0,11776.957619984329
t1728,-0.0,-0.0,8028.302219150001,-0.0,-0.0,2489.307461685429,0.0,0.0,-0.0,10517.60968083543
t1729,-0.0,-0.0,7861.30221915,-0.0,-0.0,2157.4944901757394,0.0,0.0,0.0,10018.79670932574
t1730,-0.0,-0.0,7770.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,-0.0,9927.79670932574
t1731,-0.0,-0.0,7725.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,-0.0,9882.79670932574
t1732,-0.0,-0.0,7723.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,-0.0,9880.79670932574
t1733,-0.0,-0.0,7765.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,-0.0,9922.79670932574
t1734,-0.0,-0.0,7950.30221915,-0.0,-0.0,2173.908560714605,0.0,-0.0,0.0,10124.210779864605
t1735,-0.0,-0.0,8324.30221915,-0.0,-0.0,3685.8510738354407,0.0,0.0,0.0,12010.15329298544
t1736,-0.0,562.6162112754923,8554.30221915,-0.0,-0.0,4044.0657631968147,0.0,0.0,0.0,13160.984193622307
t1737,-0.0,1447.0765984435545,8607.30221915,-0.0,-0.0,3358.7814030124937,0.0,0.0,0.0,13413.160220606049
t1738,-0.0,2102.172085576786,8639.30221915,-0.0,-0.0,2816.846520821739,0.0,0.0,0.0,13558.320825548524
t1739,-0.0,2624.0485277519524,8663.30221915,-0.0,-0.0,2385.338259360367,0.0,0.0,0.0,13672.68900626232
t1740,-0.0,2795.970353355325,8668.302219150002,-0.0,-0.0,2228.321556934852,0.0,0.0,0.0,13692.59412944018
t1741,-0.0,2841.191497056686,8643.30221915,-0.0,-0.0,2157.4944901757394,0.0,-0.0,0.0,13641.988206382424
t1742,-0.0,2806.970091012413,8637.302219150002,-0.0,-0.0,2157.4944901757394,0.0,-0.0,0.0,13601.766800338153
t1743,-0.0,2625.270720824962,8609.30221915,-0.0,-0.0,2162.2808181779214,0.0,-0.0,0.0,13396.853758152884
t1744,-0.0,2079.3578148806027,8588.30221915,-0.0,-0.0,2635.6003742987104,0.0,-0.0,0.0,13303.260408329314
t1745,-0.0,1313.4501557944877,8608.302219150002,-0.0,-0.0,3498.0998814442355,0.0,0.0,0.0,13419.852256388725
t1746,-0.0,397.62014641917494,8671.30221915,-0.0,-0.0,4687.494716706603,0.0,0.0,0.0,13756.417082275777
t1747,-0.0,-0.0,8737.30221915,-0.0,-0.0,4763.18982589438,586.7754572099522,0.0,-0.0,14087.267502254334
t1748,-0.0,-0.0,8840.30221915,-0.0,-0.0,4763.18982589438,993.8412529081572,-0.0,-0.0,14597.333297952538
t1749,-0.0,-0.0,8766.30221915,-0.0,-0.0,4763.18982589438,698.5224435448805,-0.0,-0.0,14228.01448858926
