Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,Onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,MA_battery,CT_battery,ME_battery
523,1,0,1,0.784515142,0,1,1,1,1
524,1,0,1,0.355991662,0,1,1,1,1
525,1,0,1,0.604112744,0,1,1,1,1
526,1,0,1,0.527206779,0,1,1,1,1
527,1,0,1,0.685887396,0,1,1,1,1
528,1,0,1,0.618583739,0,1,1,1,1
529,1,0,1,0.674788058,0,1,1,1,1
530,1,0,1,0.91023761,0,1,1,1,1
531,1,0,1,0.839853764,0,1,1,1,1
532,1,0,1,0.8865906,0,1,1,1,1
533,1,0,1,0.94504863,0,1,1,1,1
534,1,0,1,0.863669157,0,1,1,1,1
535,1,0,1,0.646323919,0,1,1,1,1
536,1,0,1,0.25566262,0,1,1,1,1
537,1,0.109,1,0.324984014,0.1325,1,1,1,1
538,1,0.3235,1,0.710196197,0.3044,1,1,1,1
539,1,0.3563,1,0.438852191,0.3022,1,1,1,1
540,1,0.3784,1,0.312287986,0.4041,1,1,1,1
541,1,0.3346,1,0.569212019,0.2614,1,1,1,1
542,1,0.2609,1,0.766024351,0.2753,1,1,1,1
543,1,0.2381,1,0.711729348,0.1934,1,1,1,1
544,1,0.1307,1,0.659122467,0.2166,1,1,1,1
545,1,0.0266,1,0.482714176,0.0182,1,1,1,1
546,1,0,1,0.74608326,0,1,1,1,1
547,1,0,1,0.817704558,0,1,1,1,1
548,1,0,1,0.881676972,0,1,1,1,1
549,1,0,1,0.923290074,0,1,1,1,1
550,1,0,1,0.881124794,0,1,1,1,1
551,1,0,1,0.837216139,0,1,1,1,1
552,1,0,1,0.935307026,0,1,1,1,1
553,1,0,1,0.95678848,0,1,1,1,1
554,1,0,1,0.960784912,0,1,1,1,1
555,1,0,1,0.964077592,0,1,1,1,1
556,1,0,1,0.821918488,0,1,1,1,1
557,1,0,1,0.535242558,0,1,1,1,1
558,1,0,1,0.421804518,0,1,1,1,1
559,1,0,1,0.44402492,0,1,1,1,1
560,1,0,1,0.506769657,0,1,1,1,1
561,1,0.1008,1,0.716469467,0.1563,1,1,1,1
562,1,0.3571,1,0.479748398,0.4284,1,1,1,1
563,1,0.5425,1,0.77202934,0.5777,1,1,1,1
564,1,0.6327,1,0.629349351,0.6501,1,1,1,1
565,1,0.6563,1,0.735723257,0.6632,1,1,1,1
566,1,0.6462,1,0.502739787,0.6461,1,1,1,1
567,1,0.5642,1,0.707346141,0.5617,1,1,1,1
568,1,0.3954,1,0.32747677,0.3732,1,1,1,1
569,1,0.1551,1,0.927522063,0.1768,1,1,1,1
570,1,0,1,0.636502683,0,1,1,1,1
571,1,0,1,0.664787829,0,1,1,1,1
572,1,0,1,0.515376031,0,1,1,1,1
573,1,0,1,0.439054638,0,1,1,1,1
574,1,0,1,0.750679374,0,1,1,1,1
575,1,0,1,0.814183295,0,1,1,1,1
576,1,0,1,0.872650862,0,1,1,1,1
577,1,0,1,0.888046741,0,1,1,1,1
578,1,0,1,0.731665611,0,1,1,1,1
579,1,0,1,0.777789474,0,1,1,1,1
580,1,0,1,0.943983614,0,1,1,1,1
581,1,0,1,0.947459102,0,1,1,1,1
582,1,0,1,0.747204661,0,1,1,1,1
583,1,0,1,0.933167934,0,1,1,1,1
584,1,0,1,0.757942557,0,1,1,1,1
585,1,0.2189,1,0.785400927,0.1756,1,1,1,1
586,1,0.4091,1,0.641020477,0.359,1,1,1,1
587,1,0.5094,1,0.963223636,0.4301,1,1,1,1
588,1,0.5486,1,0.768399656,0.4563,1,1,1,1
589,1,0.5372,1,0.880754352,0.3894,1,1,1,1
590,1,0.4018,1,0.927021861,0.4534,1,1,1,1
591,1,0.4305,1,0.91498971,0.5024,1,1,1,1
592,1,0.3475,1,0.568014443,0.3741,1,1,1,1
593,1,0.1858,1,0.400734007,0.207,1,1,1,1
594,1,0,1,0.370842636,0,1,1,1,1
595,1,0,1,0.345947564,0,1,1,1,1
596,1,0,1,0.52340579,0,1,1,1,1
597,1,0,1,0.235718831,0,1,1,1,1
598,1,0,1,0.353133857,0,1,1,1,1
599,1,0,1,0.123410217,0,1,1,1,1
600,1,0,1,0.159678772,0,1,1,1,1
601,1,0,1,0.174881235,0,1,1,1,1
602,1,0,1,0.268058985,0,1,1,1,1
603,1,0,1,0.07365521,0,1,1,1,1
604,1,0,1,0.09225262,0,1,1,1,1
605,1,0,1,0.1769187,0,1,1,1,1
606,1,0,1,0.047160737,0,1,1,1,1
607,1,0,1,0.018978704,0,1,1,1,1
608,1,0,1,0.007698048,0,1,1,1,1
609,1,0.1243,1,0,0.1448,1,1,1,1
610,1,0.3369,1,3.21E-06,0.381,1,1,1,1
611,1,0.5427,1,0,0.4255,1,1,1,1
612,1,0.5165,1,0,0.4001,1,1,1,1
613,1,0.4801,1,0,0.3675,1,1,1,1
614,1,0.4327,1,0,0.3052,1,1,1,1
615,1,0.3182,1,0.016408831,0.2707,1,1,1,1
616,1,0.1995,1,0.121261552,0.1831,1,1,1,1
617,1,0.0683,1,0.194417536,0.078,1,1,1,1
618,1,0,1,0.331171334,0,1,1,1,1
619,1,0,1,0.57641989,0,1,1,1,1
620,1,0,1,0.249798104,0,1,1,1,1
621,1,0,1,0.31388849,0,1,1,1,1
622,1,0,1,0.263796777,0,1,1,1,1
623,1,0,1,0.322466075,0,1,1,1,1
624,1,0,1,0.329577833,0,1,1,1,1
625,1,0,1,0.705949306,0,1,1,1,1
626,1,0,1,0.834924579,0,1,1,1,1
627,1,0,1,0.832703173,0,1,1,1,1
628,1,0,1,0.727586865,0,1,1,1,1
629,1,0,1,0.626110256,0,1,1,1,1
630,1,0,1,0.721315265,0,1,1,1,1
631,1,0,1,0.785158873,0,1,1,1,1
632,1,0,1,0.59819752,0,1,1,1,1
633,1,0,1,0.567111433,0,1,1,1,1
634,1,0.003,1,0.326491237,0.0064,1,1,1,1
635,1,0.0852,1,0.390583217,0.116,1,1,1,1
636,1,0.1324,1,0.287067473,0.0999,1,1,1,1
637,1,0.1041,1,0.229321212,0.1202,1,1,1,1
638,1,0.1276,1,0.154025629,0.192,1,1,1,1
639,1,0.1108,1,0.115687042,0.1404,1,1,1,1
640,1,0.0825,1,0.054644316,0.0697,1,1,1,1
641,1,0.0043,1,0.088804618,0,1,1,1,1
642,1,0,1,0.72049433,0,1,1,1,1
643,1,0,1,0.834395289,0,1,1,1,1
644,1,0,1,0.950648248,0,1,1,1,1
645,1,0,1,0.999782085,0,1,1,1,1
646,1,0,1,1,0,1,1,1,1
647,1,0,1,1,0,1,1,1,1
648,1,0,1,1,0,1,1,1,1
649,1,0,1,1,0,1,1,1,1
650,1,0,1,1,0,1,1,1,1
651,1,0,1,1,0,1,1,1,1
652,1,0,1,0.999383628,0,1,1,1,1
653,1,0,1,0.965365767,0,1,1,1,1
654,1,0,1,0.79326117,0,1,1,1,1
655,1,0,1,0.284757346,0,1,1,1,1
656,1,0,1,0.51474309,0,1,1,1,1
657,1,0.2499,1,0.541716576,0.2267,1,1,1,1
658,1,0.4155,1,0.119267933,0.3616,1,1,1,1
659,1,0.5324,1,7.85E-05,0.4427,1,1,1,1
660,1,0.4953,1,0,0.4972,1,1,1,1
661,1,0.5597,1,0.021236544,0.6758,1,1,1,1
662,1,0.6671,1,0.279601127,0.7002,1,1,1,1
663,1,0.6148,1,0.46427834,0.6275,1,1,1,1
664,1,0.4365,1,0.974582016,0.3833,1,1,1,1
665,1,0.195,1,0.989060044,0.1751,1,1,1,1
666,1,0,1,0.871624708,0,1,1,1,1
667,1,0,1,0.820555329,0,1,1,1,1
668,1,0,1,0.579907179,0,1,1,1,1
669,1,0,1,0.888320148,0,1,1,1,1
670,1,0,1,0.996523142,0,1,1,1,1
671,1,0,1,0.996782899,0,1,1,1,1
672,1,0,1,0.991666675,0,1,1,1,1
673,1,0,1,0.997197568,0,1,1,1,1
674,1,0,1,0.990980506,0,1,1,1,1
675,1,0,1,0.99509269,0,1,1,1,1
676,1,0,1,0.998604,0,1,1,1,1
677,1,0,1,0.997113645,0,1,1,1,1
678,1,0,1,0.964395225,0,1,1,1,1
679,1,0,1,0.774503291,0,1,1,1,1
680,1,0,1,0.453799129,0,1,1,1,1
681,1,0.2679,1,0.72623843,0.2674,1,1,1,1
682,1,0.4889,1,0.860119224,0.4917,1,1,1,1
683,1,0.6489,1,0.950293899,0.6548,1,1,1,1
684,1,0.7238,1,0.945139766,0.7303,1,1,1,1
685,1,0.7197,1,0.86758709,0.7211,1,1,1,1
686,1,0.6822,1,0.805573642,0.6605,1,1,1,1
687,1,0.5905,1,0.865666926,0.5757,1,1,1,1
688,1,0.44,1,0.899387836,0.474,1,1,1,1
689,1,0.238,1,0.919774652,0.2667,1,1,1,1
690,1,0,1,0.88535291,0,1,1,1,1
691,1,0,1,0.887517393,0,1,1,1,1
692,1,0,1,0.62795043,0,1,1,1,1
693,1,0,1,0.863607407,0,1,1,1,1
694,1,0,1,0.981490731,0,1,1,1,1
695,1,0,1,0.985393226,0,1,1,1,1
696,1,0,1,0.888944626,0,1,1,1,1
697,1,0,1,0.925511122,0,1,1,1,1
698,1,0,1,0.973652482,0,1,1,1,1
699,1,0,1,0.985652745,0,1,1,1,1
700,1,0,1,0.983244896,0,1,1,1,1
701,1,0,1,0.997765362,0,1,1,1,1
702,1,0,1,1,0,1,1,1,1
703,1,0,1,0.769717336,0,1,1,1,1
704,1,0,1,0.809107363,0,1,1,1,1
705,1,0.2215,1,0.934025228,0.236,1,1,1,1
706,1,0.448,1,0.963687718,0.471,1,1,1,1
707,1,0.6102,1,0.932337642,0.6334,1,1,1,1
708,1,0.6827,1,0.949385643,0.7139,1,1,1,1
709,1,0.6919,1,0.820611179,0.7247,1,1,1,1
710,1,0.6824,1,0.709026337,0.7167,1,1,1,1
711,1,0.6061,1,0.479146242,0.6474,1,1,1,1
712,1,0.4429,1,0.451758742,0.4924,1,1,1,1
713,1,0.2227,1,0.368047923,0.2754,1,1,1,1
714,1,0,1,0.135283738,0,1,1,1,1
715,1,0,1,0.000553471,0,1,1,1,1
716,1,0,1,7.47E-05,0,1,1,1,1
717,1,0,1,0.058456149,0,1,1,1,1
718,1,0,1,0.033459187,0,1,1,1,1
719,1,0,1,0.064403035,0,1,1,1,1
720,1,0,1,0.20856604,0,1,1,1,1
721,1,0,1,0.000510098,0,1,1,1,1
722,1,0,1,0.025652852,0,1,1,1,1
723,1,0,1,0.060142692,0,1,1,1,1
724,1,0,1,0.133330256,0,1,1,1,1
725,1,0,1,0.112452209,0,1,1,1,1
726,1,0,1,0.317987263,0,1,1,1,1
727,1,0,1,0.223675385,0,1,1,1,1
728,1,0,1,0.493511528,0,1,1,1,1
729,1,0.2201,1,0.33773452,0.234,1,1,1,1
730,1,0.4205,1,0.520986974,0.4451,1,1,1,1
731,1,0.5658,1,0.205205664,0.6077,1,1,1,1
732,1,0.6243,1,0.233973458,0.6753,1,1,1,1
733,1,0.6336,1,0.396789044,0.6821,1,1,1,1
734,1,0.6206,1,0.435409278,0.6674,1,1,1,1
735,1,0.5519,1,0.598688543,0.6036,1,1,1,1
736,1,0.4038,1,0.901745558,0.4617,1,1,1,1
737,1,0.2062,1,0.877426207,0.2558,1,1,1,1
738,1,0,1,0.995711565,0,1,1,1,1
739,1,0,1,1,0,1,1,1,1
740,1,0,1,0.924114227,0,1,1,1,1
741,1,0,1,0.913877368,0,1,1,1,1
742,1,0,1,0.875618696,0,1,1,1,1
743,1,0,1,0.887774765,0,1,1,1,1
744,1,0,1,0.952491641,0,1,1,1,1
745,1,0,1,0.969382763,0,1,1,1,1
746,1,0,1,0.981830478,0,1,1,1,1
747,1,0,1,0.991252542,0,1,1,1,1
748,1,0,1,0.994743586,0,1,1,1,1
749,1,0,1,0.993867755,0,1,1,1,1
750,1,0,1,0.980200052,0,1,1,1,1
751,1,0,1,0.994304657,0,1,1,1,1
752,1,0,1,0.979074061,0,1,1,1,1
753,1,0.0461,1,0.914221466,0.0364,1,1,1,1
754,1,0.1938,1,0.955596089,0.2206,1,1,1,1
755,1,0.3902,1,0.177642941,0.3836,1,1,1,1
756,1,0.3957,1,0.847731233,0.3151,1,1,1,1
757,1,0.4156,1,0.822752714,0.3405,1,1,1,1
758,1,0.4371,1,0.980742276,0.5179,1,1,1,1
759,1,0.5286,1,0.873988867,0.5831,1,1,1,1
760,1,0.4206,1,0.978540242,0.4177,1,1,1,1
761,1,0.2085,1,0.991429806,0.2475,1,1,1,1
762,1,0,1,0.998264611,0,1,1,1,1
763,1,0,1,0.975626349,0,1,1,1,1
764,1,0,1,0.98037231,0,1,1,1,1
765,1,0,1,0.988056183,0,1,1,1,1
766,1,0,1,0.922228098,0,1,1,1,1
767,1,0,1,0.487059832,0,1,1,1,1
768,1,0,1,0.650660157,0,1,1,1,1
769,1,0,1,0.652541041,0,1,1,1,1
770,1,0,1,0.489089131,0,1,1,1,1
771,1,0,1,0.720441401,0,1,1,1,1
772,1,0,1,0.941009462,0,1,1,1,1
773,1,0,1,0.808041513,0,1,1,1,1
774,1,0,1,0.57156831,0,1,1,1,1
775,1,0,1,0.536646962,0,1,1,1,1
776,1,0,1,0.378664613,0,1,1,1,1
777,1,0.1455,1,0.192936942,0.09,1,1,1,1
778,1,0.2427,1,0.098409355,0.1936,1,1,1,1
779,1,0.3104,1,0.059856717,0.3332,1,1,1,1
780,1,0.3464,1,0.26922816,0.3326,1,1,1,1
781,1,0.3283,1,0.354099602,0.3824,1,1,1,1
782,1,0.2946,1,0.292772204,0.3927,1,1,1,1
783,1,0.2536,1,0.245338812,0.3493,1,1,1,1
784,1,0.175,1,0.282872379,0.2221,1,1,1,1
785,1,0.034,1,0.463687837,0.0478,1,1,1,1
786,1,0,1,0.6362167,0,1,1,1,1
787,1,0,1,0.725167036,0,1,1,1,1
788,1,0,1,0.557771087,0,1,1,1,1
789,1,0,1,0.807179213,0,1,1,1,1
790,1,0,1,0.854410052,0,1,1,1,1
791,1,0,1,0.932202816,0,1,1,1,1
792,1,0,1,0.962075233,0,1,1,1,1
793,1,0,1,0.990950346,0,1,1,1,1
794,1,0,1,0.998399675,0,1,1,1,1
795,1,0,1,0.999943674,0,1,1,1,1
796,1,0,1,0.950306296,0,1,1,1,1
797,1,0,1,0.845934808,0,1,1,1,1
798,1,0,1,0.965507269,0,1,1,1,1
799,1,0,1,0.770078421,0,1,1,1,1
800,1,0,1,0.546967149,0,1,1,1,1
801,1,0.2753,1,0.755076408,0.2852,1,1,1,1
802,1,0.4988,1,0.859453321,0.5084,1,1,1,1
803,1,0.6555,1,0.838057339,0.6649,1,1,1,1
804,1,0.727,1,0.84991914,0.739,1,1,1,1
805,1,0.7355,1,0.879191041,0.7491,1,1,1,1
806,1,0.7286,1,0.720450699,0.7427,1,1,1,1
807,1,0.6589,1,0.784591794,0.6855,1,1,1,1
808,1,0.4977,1,0.707923412,0.5306,1,1,1,1
809,1,0.2796,1,0.683650076,0.3169,1,1,1,1
810,1,0,1,0.363418788,0.0002,1,1,1,1
811,1,0,1,0.312440813,0,1,1,1,1
812,1,0,1,0.258420408,0,1,1,1,1
813,1,0,1,0.151898369,0,1,1,1,1
814,1,0,1,0.106907196,0,1,1,1,1
815,1,0,1,0.214337558,0,1,1,1,1
816,1,0,1,0.404683322,0,1,1,1,1
817,1,0,1,0.561287105,0,1,1,1,1
818,1,0,1,0.672913551,0,1,1,1,1
819,1,0,1,0.723361433,0,1,1,1,1
820,1,0,1,0.805291235,0,1,1,1,1
821,1,0,1,0.904340565,0,1,1,1,1
822,1,0,1,0.792528152,0,1,1,1,1
823,1,0,1,0.847133756,0,1,1,1,1
824,1,0,1,0.753656209,0,1,1,1,1
825,1,0.2573,1,0.501209259,0.2491,1,1,1,1
826,1,0.4428,1,0.336688846,0.4212,1,1,1,1
827,1,0.5817,1,0.814650357,0.565,1,1,1,1
828,1,0.5987,1,0.89824605,0.6201,1,1,1,1
829,1,0.6564,1,0.871938109,0.6135,1,1,1,1
830,1,0.6124,1,0.823495448,0.5587,1,1,1,1
831,1,0.5068,1,0.866992474,0.5271,1,1,1,1
832,1,0.4084,1,0.866138339,0.3826,1,1,1,1
833,1,0.2368,1,0.60289675,0.213,1,1,1,1
834,1,0,1,0.308621526,0,1,1,1,1
835,1,0,1,0.36514309,0,1,1,1,1
836,1,0,1,0.347624421,0,1,1,1,1
837,1,0,1,0.44623059,0,1,1,1,1
838,1,0,1,0.336039752,0,1,1,1,1
839,1,0,1,0.319225818,0,1,1,1,1
840,1,0,1,0.133085489,0,1,1,1,1
841,1,0,1,0.024355069,0,1,1,1,1
842,1,0,1,0.087464668,0,1,1,1,1
843,1,0,1,0.129747748,0,1,1,1,1
844,1,0,1,0.054570939,0,1,1,1,1
845,1,0,1,0.09787365,0,1,1,1,1
846,1,0,1,0.071352124,0,1,1,1,1
847,1,0,1,0.007259607,0,1,1,1,1
848,1,0,1,0.012448314,0,1,1,1,1
849,1,0.2891,1,0.014655897,0.268,1,1,1,1
850,1,0.5073,1,0.005770348,0.5038,1,1,1,1
851,1,0.6627,1,0.01502922,0.6629,1,1,1,1
852,1,0.7274,1,0.000105199,0.7289,1,1,1,1
853,1,0.7364,1,0.009040426,0.7458,1,1,1,1
854,1,0.7298,1,0.076620802,0.7384,1,1,1,1
855,1,0.6666,1,0.114635564,0.6868,1,1,1,1
856,1,0.508,1,0.259471357,0.5375,1,1,1,1
857,1,0.2905,1,0.266631514,0.3275,1,1,1,1
858,1,0,1,0.553913593,0.0084,1,1,1,1
859,1,0,1,0.456685781,0,1,1,1,1
860,1,0,1,0.455366284,0,1,1,1,1
861,1,0,1,0.599906921,0,1,1,1,1
862,1,0,1,0.550957739,0,1,1,1,1
863,1,0,1,0.597440004,0,1,1,1,1
864,1,0,1,0.576802969,0,1,1,1,1
865,1,0,1,0.259640664,0,1,1,1,1
866,1,0,1,0.303480119,0,1,1,1,1
867,1,0,1,0.542770267,0,1,1,1,1
868,1,0,1,0.784003615,0,1,1,1,1
869,1,0,1,0.794739664,0,1,1,1,1
870,1,0,1,0.943588614,0,1,1,1,1
871,1,0,1,0.924604237,0,1,1,1,1
872,1,0.0007,1,0.626917481,0,1,1,1,1
873,1,0.2746,1,0.635662079,0.2778,1,1,1,1
874,1,0.492,1,0.840934098,0.4936,1,1,1,1
875,1,0.6453,1,0.776441932,0.6446,1,1,1,1
876,1,0.7063,1,0.555783987,0.7134,1,1,1,1
877,1,0.7157,1,0.504585147,0.7244,1,1,1,1
878,1,0.7094,1,0.394863248,0.7198,1,1,1,1
879,1,0.6458,1,0.751514912,0.6669,1,1,1,1
880,1,0.4907,1,0.765338778,0.5206,1,1,1,1
881,1,0.2821,1,0.874969602,0.3184,1,1,1,1
882,1,0,1,0.960982263,0.0115,1,1,1,1
883,1,0,1,1,0,1,1,1,1
884,1,0,1,0.892184198,0,1,1,1,1
885,1,0,1,0.997496009,0,1,1,1,1
886,1,0,1,0.93209362,0,1,1,1,1
887,1,0,1,0.995199144,0,1,1,1,1
888,1,0,1,0.521404147,0,1,1,1,1
889,1,0,1,0.870074809,0,1,1,1,1
890,1,0,1,0.993131042,0,1,1,1,1
891,1,0,1,0.966885746,0,1,1,1,1
892,1,0,1,0.952266693,0,1,1,1,1
893,1,0,1,0.785362065,0,1,1,1,1
894,1,0,1,0.542045534,0,1,1,1,1
895,1,0,1,0.649721563,0,1,1,1,1
896,1,0.0032,1,0.757848263,0,1,1,1,1
897,1,0.2384,1,0.52270031,0.2432,1,1,1,1
898,1,0.4037,1,0.278034478,0.4211,1,1,1,1
899,1,0.4987,1,0.550669134,0.5184,1,1,1,1
900,1,0.5164,1,0.887624919,0.507,1,1,1,1
901,1,0.5155,1,0.900511742,0.5207,1,1,1,1
902,1,0.5077,1,0.872739136,0.5885,1,1,1,1
903,1,0.4962,1,0.961140275,0.5703,1,1,1,1
904,1,0.3746,1,0.931884527,0.4369,1,1,1,1
905,1,0.2158,1,0.907707751,0.255,1,1,1,1
906,1,0,1,0.949206114,0.0015,1,1,1,1
907,1,0,1,0.83072561,0,1,1,1,1
908,1,0,1,0.611792326,0,1,1,1,1
909,1,0,1,0.597410083,0,1,1,1,1
910,1,0,1,0.835335076,0,1,1,1,1
911,1,0,1,0.6421296,0,1,1,1,1
912,1,0,1,0.503539562,0,1,1,1,1
913,1,0,1,0.521246254,0,1,1,1,1
914,1,0,1,0.369624883,0,1,1,1,1
915,1,0,1,0.265292585,0,1,1,1,1
916,1,0,1,0.281771332,0,1,1,1,1
917,1,0,1,0.233025074,0,1,1,1,1
918,1,0,1,0.13673526,0,1,1,1,1
919,1,0,1,0.104717307,0,1,1,1,1
920,1,0,1,0.071474724,0,1,1,1,1
921,1,0.2567,1,0.008239744,0.222,1,1,1,1
922,1,0.4516,1,7.35E-06,0.4091,1,1,1,1
923,1,0.5729,1,0,0.5404,1,1,1,1
924,1,0.5979,1,0,0.6504,1,1,1,1
925,1,0.6425,1,0,0.6938,1,1,1,1
926,1,0.6437,1,1.39E-05,0.6029,1,1,1,1
927,1,0.5573,1,0.012485531,0.4281,1,1,1,1
928,1,0.3212,1,0.009501642,0.3287,1,1,1,1
929,1,0.1424,1,0.014184862,0.1264,1,1,1,1
930,1,0,1,0.119333498,0.0001,1,1,1,1
931,1,0,1,0.19053027,0,1,1,1,1
932,1,0,1,0.047565356,0,1,1,1,1
933,1,0,1,0.05569284,0,1,1,1,1
934,1,0,1,0.041210167,0,1,1,1,1
935,1,0,1,0.354351372,0,1,1,1,1
936,1,0,1,0.159613147,0,1,1,1,1
937,1,0,1,0.249115467,0,1,1,1,1
938,1,0,1,0.285684437,0,1,1,1,1
939,1,0,1,0.087608792,0,1,1,1,1
940,1,0,1,0.121226177,0,1,1,1,1
941,1,0,1,0.363875806,0,1,1,1,1
942,1,0,1,0.4204216,0,1,1,1,1
943,1,0,1,0.378963947,0,1,1,1,1
944,1,0.0009,1,0.406331927,0,1,1,1,1
945,1,0.291,1,0.693407893,0.2908,1,1,1,1
946,1,0.5064,1,0.680017531,0.5104,1,1,1,1
947,1,0.6688,1,0.912377775,0.6711,1,1,1,1
948,1,0.7318,1,0.675263762,0.7409,1,1,1,1
949,1,0.7417,1,0.711840212,0.7511,1,1,1,1
950,1,0.7336,1,0.61278379,0.7431,1,1,1,1
951,1,0.6768,1,0.559436798,0.6956,1,1,1,1
952,1,0.5196,1,0.722519279,0.5493,1,1,1,1
953,1,0.3089,1,0.511611402,0.3462,1,1,1,1
954,1,0.0174,1,0.478147358,0.0767,1,1,1,1
955,1,0,1,0.621359408,0,1,1,1,1
956,1,0,1,0.271505713,0,1,1,1,1
957,1,0,1,0.136628702,0,1,1,1,1
958,1,0,1,2.23E-05,0,1,1,1,1
959,1,0,1,0.000521008,0,1,1,1,1
960,1,0,1,0.207811773,0,1,1,1,1
961,1,0,1,0.339919329,0,1,1,1,1
962,1,0,1,0.437801093,0,1,1,1,1
963,1,0,1,0.333993256,0,1,1,1,1
964,1,0,1,0.161500841,0,1,1,1,1
965,1,0,1,0.08829625,0,1,1,1,1
966,1,0,1,0.220195055,0,1,1,1,1
967,1,0,1,0.172396615,0,1,1,1,1
968,1,0.0002,1,0.12225575,0,1,1,1,1
969,1,0.2979,1,0.613420427,0.3081,1,1,1,1
970,1,0.5138,1,0.661406875,0.5213,1,1,1,1
971,1,0.6683,1,0.234022364,0.6705,1,1,1,1
972,1,0.7254,1,0.103758812,0.732,1,1,1,1
973,1,0.7336,1,0.531124353,0.7351,1,1,1,1
974,1,0.7183,1,0.79294759,0.6979,1,1,1,1
975,1,0.6142,1,0.733684421,0.5716,1,1,1,1
976,1,0.4189,1,0.750452161,0.3971,1,1,1,1
977,1,0.2042,1,0.651688874,0.2264,1,1,1,1
978,1,0,1,0.486561388,0.0023,1,1,1,1
979,1,0,1,0.486710966,0,1,1,1,1
980,1,0,1,0.400576115,0,1,1,1,1
981,1,0,1,0.24932152,0,1,1,1,1
982,1,0,1,0.13982217,0,1,1,1,1
983,1,0,1,0.252622604,0,1,1,1,1
984,1,0,1,0.292977631,0,1,1,1,1
985,1,0,1,0.271639407,0,1,1,1,1
986,1,0,1,0.096954748,0,1,1,1,1
987,1,0,1,0.085644051,0,1,1,1,1
988,1,0,1,0.132925838,0,1,1,1,1
989,1,0,1,0.170157641,0,1,1,1,1
990,1,0,1,0.157312199,0,1,1,1,1
991,1,0,1,0.1129352,0,1,1,1,1
992,1,0,1,0.080922805,0,1,1,1,1
993,1,0.106,1,0.009407829,0.1374,1,1,1,1
994,1,0.2685,1,0.004207884,0.3286,1,1,1,1
995,1,0.3766,1,0.001620191,0.376,1,1,1,1
996,1,0.3609,1,0.019495428,0.4245,1,1,1,1
997,1,0.3393,1,0.150224701,0.3968,1,1,1,1
998,1,0.3399,1,0.319878668,0.4516,1,1,1,1
999,1,0.3814,1,0.628166378,0.4937,1,1,1,1
1000,1,0.3407,1,0.693327785,0.3912,1,1,1,1
1001,1,0.1825,1,0.810688376,0.2354,1,1,1,1
1002,1,0,1,0.895314872,0.0022,1,1,1,1
1003,1,0,1,0.86654073,0,1,1,1,1
1004,1,0,1,0.78773278,0,1,1,1,1
1005,1,0,1,0.924003243,0,1,1,1,1
1006,1,0,1,0.990432084,0,1,1,1,1
1007,1,0,1,0.985242248,0,1,1,1,1
1008,1,0,1,0.999417424,0,1,1,1,1
1009,1,0,1,1,0,1,1,1,1
1010,1,0,1,1,0,1,1,1,1
1011,1,0,1,1,0,1,1,1,1
1012,1,0,1,1,0,1,1,1,1
1013,1,0,1,1,0,1,1,1,1
1014,1,0,1,1,0,1,1,1,1
1015,1,0,1,0.985692322,0,1,1,1,1
1016,1,0.0402,1,0.941182435,0.0169,1,1,1,1
1017,1,0.321,1,0.980075657,0.2875,1,1,1,1
1018,1,0.5245,1,0.993839562,0.4137,1,1,1,1
1019,1,0.6441,1,0.966479957,0.4555,1,1,1,1
1020,1,0.7124,1,0.997629941,0.5821,1,1,1,1
1021,1,0.7357,1,0.955581605,0.6565,1,1,1,1
1022,1,0.7389,1,0.972986162,0.7141,1,1,1,1
1023,1,0.6854,1,0.982450366,0.6489,1,1,1,1
1024,1,0.5341,1,0.999181509,0.523,1,1,1,1
1025,1,0.3205,1,1,0.3346,1,1,1,1
1026,1,0.0422,1,0.996199787,0.079,1,1,1,1
1027,1,0,1,1,0,1,1,1,1
1028,1,0,1,0.980571449,0,1,1,1,1
1029,1,0,1,1,0,1,1,1,1
1030,1,0,1,0.997454047,0,1,1,1,1
1031,1,0,1,0.734991491,0,1,1,1,1
1032,1,0,1,0.5955621,0,1,1,1,1
1033,1,0,1,0.242826775,0,1,1,1,1
1034,1,0,1,0.03796494,0,1,1,1,1
1035,1,0,1,0.090820193,0,1,1,1,1
1036,1,0,1,0.388701856,0,1,1,1,1
1037,1,0,1,0.776218772,0,1,1,1,1
1038,1,0,1,0.929636121,0,1,1,1,1
1039,1,0,1,0.979400814,0,1,1,1,1
1040,1,0.0059,1,0.886533201,0.0003,1,1,1,1
1041,1,0.2662,1,0.975051701,0.2569,1,1,1,1
1042,1,0.4829,1,0.962889194,0.4694,1,1,1,1
1043,1,0.5778,1,0.994308054,0.5771,1,1,1,1
1044,1,0.5997,1,1,0.6414,1,1,1,1
1045,1,0.6695,1,1,0.7203,1,1,1,1
1046,1,0.7068,1,1,0.7268,1,1,1,1
1047,1,0.671,1,1,0.689,1,1,1,1
1048,1,0.5219,1,0.997083902,0.5492,1,1,1,1
1049,1,0.315,1,0.936557472,0.3525,1,1,1,1
1050,1,0.0489,1,0.648079991,0.0911,1,1,1,1
1051,1,0,1,0.575213313,0,1,1,1,1
1052,1,0,1,0.324579209,0,1,1,1,1
1053,1,0,1,0.403110504,0,1,1,1,1
